DATE,Sample ID,Result Parameter Name,Result Value,Result Value Units,Sample Matrix,Measured,Result (ug/L),No_Detect
2023-07-12 00:00:00,PPS-1,Benzo(b)fluoranthene,0.0028,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,Benzo(b)fluoranthene,0.182,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"Benzo(g,h,i)perylene",0.0035,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"Benzo(g,h,i)perylene",0.116,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,Benzo(k)fluoranthene,0.0026,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,Benzo(k)fluoranthene,0.0756,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,Chrysene,0.0038,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,Chrysene,0.254,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"Dibenz(a,h)anthracene",0.0028,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"Dibenz(a,h)anthracene",0.0321,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,Fluoranthene,0.0024,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,Fluoranthene,0.498,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,Fluorene,0.0024,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,Fluorene,0.107,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"Indeno(1,2,3-cd)pyrene",0.0042,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,"Indeno(1,2,3-cd)pyrene",0.0776,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,Naphthalene,0.0019,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,Naphthalene,0.0713,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,Phenanthrene,0.0023,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,Phenanthrene,0.983,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,Pyrene,0.0029,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,Pyrene,0.726,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,2-Fluorobiphenyl (S) %,70.0,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,2-Fluorobiphenyl (S) %,60.0,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,Terphenyl-d14 (S) %,70.0,mg/kg,Soil,,,0
2023-07-20 00:00:00,PPS-2,Terphenyl-d14 (S) %,65.0,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,1-Methylnaphthalene,0.0112,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,2-Methylnaphthalene,0.0112,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,Acenaphthene,0.0099,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,Acenaphthylene,0.0096,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,Anthracene,0.0095,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,Benzo(a)anthracene,0.0274,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,Benzo(a)pyrene,0.0197,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,Benzo(b)fluoranthene,0.040299999999999996,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"Benzo(g,h,i)perylene",0.0134,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,Benzo(k)fluoranthene,0.020100000000000003,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,Chrysene,0.0369,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"Dibenz(a,h)anthracene",0.0106,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,Fluoranthene,0.0528,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,Fluorene,0.0092,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"Indeno(1,2,3-cd)pyrene",0.0159,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,Naphthalene,0.008,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,Phenanthrene,0.0275,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,Pyrene,0.0484,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,2-Fluorobiphenyl (S) %,48.0,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,Terphenyl-d14 (S) %,50.0,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,3-MoCB,8.17e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,4-MoCB,1.7899999999999998e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2'-DiCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,3-DiCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,3'-DiCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,4-DiCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,4'-DiCB",3.02e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,5-DiCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,6-DiCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"3,3'-DiCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"3,4-DiCDB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"3,4'-DiCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"3,5-DiCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"4,4'-DiCB",5.6899999999999994e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3-TrCB",1.81e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',4-TrCB",1.83e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',5-TrCB",3.9999999999999996e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',6-TrCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,3,3'-TrCB",0.00010899999999999999,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,4-TrCB",4.66e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,4'-TrCB",3.45e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,5-TrCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,3,6-TrCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,3',4-TrCB",6.82e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3',5-TrCB",0,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3',6-TrCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,4,4'-TrCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,4,5-TrCB",0,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,4,6-TrCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,4',5-TrCB",8.52e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,4',6-TrCB",1.35e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2',3,4-TrCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3',5'-TrCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"3,3',4-TrCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"3,3',5-TrCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"3,4,4'-TrCB",7.609999999999999e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"3,4,5-TrCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"3,4',5-TrCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,2',3,3'-TeCB",6.440000000000001e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,4-TeCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,4'-TeCB",3.6700000000000004e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,5-TeCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,2',3,5'-TeCB",0.000178,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,6-TeCB",2.17e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,6'-TeCB",0,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',4,4'-TeCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',4,5-TeCB",1.9999999999999998e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',4,5'-CB",0.000121,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',4,6-TeCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,2',4,6'-TeCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',5,5'-TeCB",0.00042899999999999997,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',5,6'-TeCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,2',6,6'-TeCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,3,3',4-TeCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,3,3',4'-TeCB",8.879999999999999e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,3',5-TeCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,3,3',5'-TeCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,3,3',6-TeCB",1.19e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,4,4'-TeCB",4.52e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,4,5-TeCB",0.00042199999999999996,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,4,6-TeCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,4',5-TeCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,3,4',6-TeCB",7.56e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,5,6-TeCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3',4,4'-TeCB",0.000174,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3',4,5-TeCB",5.019999999999999e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3',4,5'-TeCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,3',4,6-TeCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3',4',5TeCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3',4',6-TeCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3',5,5'-TeCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,3',5',6-TeCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,4,4',5-TeCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,4,4',6-TeCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3',4',5'-TeCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"3,3',4,4'-TeCB",0,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"3,3',4,5-TeCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"3,3',4,5'-TeCB",1.3199999999999999e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"3,3',5,5'-TeCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"3,4,4',5-TeCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,2',3,3',4-PeCB",0.00010499999999999999,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,3',5-PeCB",0.000233,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,3',6-PeCB",0.000656,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,4,4'-PeCB",0.000145,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,4,5-PeCB",0.00228,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,4,5'-PeCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,4,6-PeCB",0.000266,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,4,6'-PeCB",0,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,4',5-PeCB",0.0106,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,4',6-PeCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,5,5'-PeCB",0.0011799999999999998,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,5,6-PeCB",5.71e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,5,6'-PeCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,2',3,5',6-PeCB",0.00843,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,6,6'-PeCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,2',3,4',5'-PeCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,4',6'-PeCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',4,4',5-PeCB",0.000525,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',4,4',6-PeCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',4,5,5'-PeCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',4,5,6'-PeCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',4,5',6-PeCB",2.87e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',4,6,6'-PeCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,3,3',4,4'-PeCB",0.000664,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,3',4,5-PeCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,3,3',4',5-PeCB",9.709999999999999e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,3',4,5'-PeCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,3',4,6-PeCB",0.000118,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,3',4',6-PeCB",0.00947,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,3',5,5'-PeCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,3,3',5,6-PeCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,3,3',5',6-PeCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,4,4',5-PeCB",3.0299999999999998e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,4,4',6-PeCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,4,5,6-PeCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,4',5,6-PeCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3',4,4',5-PeCB",0.00447,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3',4,4',6-PeCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3',4,5,5'-PeCB",9.42e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3',4,5',6-PeCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,3,3',4',5'-PeCB",2.63e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3',4,4',5'-PeCB",2.7799999999999998e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3',4',5,5'-PeCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3',4',5',6-PeCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"3,3',4,4',5-PeCB",0,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"3,3',4,5,5'-PeCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,2',3,3',4,4'-HxCB",0.00577,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,3',4,5-HxCB",0.08399999999999999,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,3',4,5'-HxCB",0.0022199999999999998,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,3',4,6-HxCB",0.00043099999999999996,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,3',4,6'-HxCB",0.020499999999999997,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,3',5,5'-HxCB",0.000632,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,3',5,6-HxCB",0.0026,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,3',5,6'-HxCB",0.0243,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,3',6,6'-HxCB",0.008839999999999999,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,4,4',5-HxCB",0.00036399999999999996,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,4,4',5'-HxCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,4,4',6-HxCB",0.00014199999999999998,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,4,4',6'-HxCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,4,5,5'-HxCB",0.0167,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,4,5,6-HxCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,2',3,4,5,6'-HxCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,4,5',6-HxCB",0.00373,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,4,6,6'-HxCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,2',3,4',5,5'-HxCB",0.00827,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,4',5,6-HxCB",0.0584,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,4',5,6'-HxCB",0,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,4',5',6-HxCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,4',6,6'-HxCB",8.390000000000001e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,5,5',6-HxCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,5,6,6'-HxCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,2',4,4',5,5'-HxCB",0.0741,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',4,4',5,6'-HxCB",0.000157,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',4,4',6,6'-HxCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,3,3',4,4',5-HxCB",0.00714,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,3',4,4',5'-HxCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,3',4,4',6-HxCB",0.00697,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,3',4,5,5'-HxCB",0.0008719999999999999,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,3',4,5,6-HxCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,3,3',4,5',6-HxCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,3,3',4',5,5'-HxCB",7.67e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,3',4',5,6-HxCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,3',4',5',6-HxCB",0.00554,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,3',5,5',6-HxCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,3,4,4',5,6-HxCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3',4,4',5,5'-HxCB",0.00251,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3',4,4',5',6-HxCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"3,3',4,4',5,5'-HxCB",0,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,3',4,4',5-HpCB",0.043899999999999995,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,3',4,4',6-HpCB",0.012199999999999999,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,3',4,5,5'-HpCB",0.00549,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,3',4,5,6-HpCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,3',4,5,6'-HpCB",0.033299999999999996,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,3',4,5',6-HpCB",0.00129,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,3',4,6,6'-HpCB",0.00431,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,3',4,5',6'-HpCB",0.02,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,3',5,5',6-HpCB",0.00537,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,3',5,6,6'-HpCB",0.0121,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,4,4',5,5'-HpCB",0.0909,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,4,4',5,6-HpCB",0.000128,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,4,4',5,6'-HpCB",6.94e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,4,4',5',6-HpCB",0.0253,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,4,4',6,6'-HpCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,2',3,4,5,5',6-HpCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,4,5,6,6'-HpCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,2',3,4',5,5',6-HpCB",0.034999999999999996,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,4',5,6,6'-HpCB",6.629999999999999e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,3',4,4',5,5'-HpCB",0.0019099999999999998,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,3',4,4',5,6-HpCB",0.00869,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,3',4,4',5',6-HpCB",0.00156,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,3',4,5,5',6-HpCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,3,3',4',5,5',6-HpCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,3',4,4',5,5'-OcCB",0.0165,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,3',4,4',5,6-OcCB",0.0074399999999999996,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,3',4,4',5,6'-OcCB",0.00885,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,3',4,4',6,6'-OcCB",0.0024,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,3',4,5,5',6-OcCB",0.0136,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,3',4,5,5',6'-OcCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,3',4,5,6,6'-OcCB",,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,3',4,5',6,6'-OcCB",0.0015999999999999999,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,3',5,5',6,6'-OcCB",0.0019099999999999998,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,4,4',5,5',6-OcCB",0.00981,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,4,4',5,6,6'-OcCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-1,"2,3,3',4,4',5,5',6-OcCB",0.0010299999999999999,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,3',4,4',5,5',6-NoCB",0.0025399999999999997,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,3',4,4',5,6,6'-NoCB",0.00034399999999999996,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,2',3,3',4,5,5',6,6'-NoCB",0.000578,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,Decachlorobiphenyl,0.0010199999999999999,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,Total PCBs,0.745,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,2-MoCB,0,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,3-MoCB,0,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,4-MoCB,8.32e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,"2,2'-DiCB",0,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,"2,3-DiCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-2,"2,3'-DiCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-2,"2,4-DiCB",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-2,"2,4'-DiCB",2.8199999999999998e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,"2,5-DiCB",,mg/kg,Soil,,,1
